Species,Region,Source,Population,Latitude,Longitude,Min.elevation,Max.elevation,Treeline,Alpine,Scarification,GA3,Stratification,Light,Alternating,Tmean,Temperature,Germinated,Germinable
Heracleum_yungningense,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2700,4500,4250,Generalist,N,N,N,Y,Y,10,10,3,100
Heteropappus_gouldii,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2900,5600,4250,Generalist,N,N,N,Y,Y,12.5,10,141,150
Heteropappus_gouldii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2900,5600,4250,Generalist,N,N,N,Y,N,15,15,141,150
Heteropappus_gouldii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2900,5600,4250,Generalist,N,N,N,Y,Y,5.416666667,5,41,150
Heteropappus_gouldii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2900,5600,4250,Generalist,N,N,N,Y,Y,10.20833333,10,116,150
Hippuris_vulgaris,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,0,5000,4250,Generalist,N,N,N,Y,Y,12.5,10,90,150
Hippuris_vulgaris,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,0,5000,4250,Generalist,N,N,N,Y,N,15,15,0,150
Hippuris_vulgaris,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,0,5000,4250,Generalist,N,N,N,Y,Y,5.416666667,5,0,150
Hippuris_vulgaris,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,0,5000,4250,Generalist,N,N,N,Y,Y,10.20833333,10,0,150
Homogyne_alpina,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,6.666666667,5,8,142
Homogyne_alpina,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,10.66666667,10,17,141
Homogyne_alpina,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,14.66666667,15,35,179
Homogyne_alpina,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,18.66666667,20,44,176
Homogyne_alpina,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,22.66666667,25,96,181
Homogyne_alpina,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,26.66666667,25,82,187
Hypochaeris_tenuifolia,Southern_Andes,Briceño,Population_497,-39.909752,-72.03853,2500,3400,1500,Strict,N,N,N,Y,Y,16,15,1,60
Hypochaeris_tenuifolia,Southern_Andes,Briceño,Population_497,-39.909752,-72.03853,2500,3400,1500,Strict,N,N,Warm,Y,Y,16,15,83,90
Hypochaeris_tenuifolia,Southern_Andes,Briceño,Population_498,-39.909752,-72.03853,2500,3400,1500,Strict,N,N,N,Y,Y,16,15,1,60
Hypochaeris_tenuifolia,Southern_Andes,Briceño,Population_498,-39.909752,-72.03853,2500,3400,1500,Strict,N,N,Warm,Y,Y,16,15,74,90
Hypochaeris_tenuifolia,Southern_Andes,Briceño,Population_499,-39.909752,-72.03853,2500,3400,1500,Strict,N,N,N,Y,Y,16,15,1,60
Hypochaeris_tenuifolia,Southern_Andes,Briceño,Population_499,-39.909752,-72.03853,2500,3400,1500,Strict,N,N,Warm,Y,Y,16,15,54,60
Isolepis_crassiuscula,Australian_Alps,Satyanti,Population_383,-36.455887,148.263612,680,2097,1750,Generalist,N,N,N,Y,Y,20,20,11,42
Isolepis_crassiuscula,Australian_Alps,Satyanti,Population_383,-36.455887,148.263612,680,2097,1750,Generalist,N,N,Warm,Y,Y,20,20,1,50
Isolepis_crassiuscula,Australian_Alps,Satyanti,Population_383,-36.455887,148.263612,680,2097,1750,Generalist,N,Y,N,Y,Y,20,20,8,51
Isolepis_crassiuscula,Australian_Alps,Satyanti,Population_384,-36.455887,148.263612,680,2097,1750,Generalist,N,N,N,Y,Y,20,20,0,43
Isolepis_crassiuscula,Australian_Alps,Satyanti,Population_384,-36.455887,148.263612,680,2097,1750,Generalist,N,N,Warm,Y,Y,20,20,0,25
Isolepis_crassiuscula,Australian_Alps,Satyanti,Population_384,-36.455887,148.263612,680,2097,1750,Generalist,N,Y,N,Y,Y,20,20,0,72
Isolepis_setacea,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1800,4600,4250,Generalist,N,N,N,Y,Y,5,5,2,100
Isolepis_setacea,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1800,4600,4250,Generalist,N,N,N,Y,Y,10,10,2,100
Isolepis_setacea,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1800,4600,4250,Generalist,N,N,N,Y,Y,12.5,10,143,150
Jacobaea_incana,Southern_Alps,Mondoni,Population_130,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,Y,20,20,44,46
Jacobaea_incana,Southern_Alps,Mondoni,Population_131,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,15,15,23,27
Jacobaea_incana,Southern_Alps,Mondoni,Population_131,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,20,20,25,28
Jacobaea_incana,Southern_Alps,Mondoni,Population_131,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,20,20,25,29
Jacobaea_incana,Southern_Alps,Mondoni,Population_131,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,15,15,29,29
Jacobaea_incana,Southern_Alps,Mondoni,Population_131,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,N,20,20,26,28
Jacobaea_incana,Southern_Alps,Mondoni,Population_131,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,Y,20,20,157,161
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,N,N,N,3,5,2,121
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,N,Y,Y,9,10,1,73
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,N,Y,Y,17,15,3,99
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,N,Y,Y,25,25,7,99
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,Warm,Y,Y,9,10,1,73
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,Warm,Y,Y,17,15,3,99
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,Warm,Y,Y,25,25,38,74
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,Y,Y,Y,9,10,1,74
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,Y,Y,Y,17,15,1,73
Jasione_cavanillesii,Cantabrian_Mountains,Pascual,Population_458,43.019775,-5.955487,1650,2460,1700,Strict,N,N,Y,Y,Y,25,25,1,97
Juncus_allioides,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1700,4700,4250,Generalist,N,N,N,Y,Y,5,5,2,100
Juncus_allioides,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1700,4700,4250,Generalist,N,N,N,Y,Y,10,10,1,100
Juncus_allioides,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1700,4700,4250,Generalist,N,N,N,Y,Y,12.5,10,112,150
Juncus_allioides,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,1700,4700,4250,Generalist,N,N,N,Y,N,15,15,19,150
Juncus_allioides,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,1700,4700,4250,Generalist,N,N,N,Y,Y,5.416666667,5,0,150
Juncus_allioides,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,1700,4700,4250,Generalist,N,N,N,Y,Y,10.20833333,10,0,150
Juncus_amplifolius,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1700,4900,4250,Generalist,N,N,N,Y,Y,12.5,10,133,150
Juncus_falcatus,Australian_Alps,Satyanti,Population_385,-36.455887,148.263612,700,1959,1750,Generalist,N,N,N,Y,Y,20,20,0,25
Juncus_falcatus,Australian_Alps,Satyanti,Population_385,-36.455887,148.263612,700,1959,1750,Generalist,N,Y,N,Y,Y,20,20,0,25
Juncus_himalensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2400,4300,4250,Generalist,N,N,N,Y,Y,5,5,49,150
Juncus_himalensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2400,4300,4250,Generalist,N,N,N,Y,Y,10,10,41,150
Juncus_himalensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2400,4300,4250,Generalist,N,N,N,Y,Y,12.5,10,136,150
Juncus_himalensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2400,4300,4250,Generalist,N,N,N,Y,N,15,15,24,150
Juncus_himalensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2400,4300,4250,Generalist,N,N,N,Y,Y,5.416666667,5,145,150
Juncus_himalensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2400,4300,4250,Generalist,N,N,N,Y,Y,10.20833333,10,32,150
Juncus_monanthos,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,6.666666667,5,144,187
Juncus_monanthos,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,10.66666667,10,139,172
Juncus_monanthos,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,14.66666667,15,20,174
Juncus_monanthos,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,18.66666667,20,1,96
Juncus_monanthos,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,22.66666667,25,0,94
Juncus_monanthos,Northern_Alps,Rosbakh,Population_303,47.54697626,12.89212124,1390,3250,1880,Strict,N,N,N,Y,Y,26.66666667,25,0,72
Juncus_sphacelatus,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3300,4800,4250,Strict,N,N,N,Y,Y,5,5,31,150
Juncus_sphacelatus,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3300,4800,4250,Strict,N,N,N,Y,Y,10,10,20,100
Juncus_thomsonii,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2800,5000,4250,Generalist,N,N,N,Y,Y,5,5,1,100
Juncus_thomsonii,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2800,5000,4250,Generalist,N,N,N,Y,Y,10,10,3,150
Juncus_thomsonii,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2800,5000,4250,Generalist,N,N,N,Y,Y,12.5,10,38,100
Juncus_thomsonii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2800,5000,4250,Generalist,N,N,N,Y,N,15,15,5,150
Juncus_thomsonii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2800,5000,4250,Generalist,N,N,N,Y,Y,5.416666667,5,1,150
Juncus_thomsonii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2800,5000,4250,Generalist,N,N,N,Y,Y,10.20833333,10,0,150
Juncus_trifidus,Southern_Alps,Mondoni,Population_132,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,N,20,20,1,39
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,N,N,N,3,5,19,193
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,N,Y,Y,9,10,75,92
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,N,Y,Y,17,15,82,88
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,N,Y,Y,25,25,5,55
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,Warm,Y,Y,9,10,65,69
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,Warm,Y,Y,17,15,83,88
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,Warm,Y,Y,25,25,22,71
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,Y,Y,Y,9,10,16,81
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,Y,Y,Y,17,15,26,65
Jurinea_humilis,Cantabrian_Mountains,Pascual,Population_459,43.019775,-5.955487,800,1900,1700,Generalist,N,N,Y,Y,Y,25,25,11,64
Kelleria_dieffenbachii,Australian_Alps,Satyanti,Population_386,-36.455887,148.263612,1950,2100,1750,Strict,N,N,N,Y,Y,20,20,0,30
Kelleria_dieffenbachii,Australian_Alps,Satyanti,Population_386,-36.455887,148.263612,1950,2100,1750,Strict,N,N,Warm,Y,Y,20,20,0,25
Kelleria_dieffenbachii,Australian_Alps,Satyanti,Population_386,-36.455887,148.263612,1950,2100,1750,Strict,N,Y,N,Y,Y,20,20,25,63
Kobresia_capillifolia,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4800,4250,Generalist,N,N,N,Y,Y,5,5,1,100
Kobresia_capillifolia,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4800,4250,Generalist,N,N,N,Y,Y,10,10,1,100
Kobresia_capillifolia,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4800,4250,Generalist,N,N,N,Y,Y,12.5,10,44,150
Kobresia_humilis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2500,4400,4250,Generalist,N,N,N,Y,Y,5,5,11,150
Kobresia_humilis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2500,4400,4250,Generalist,N,N,N,Y,Y,10,10,42,150
Kobresia_kansuensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3000,4700,4250,Strict,N,N,N,Y,Y,5,5,59,100
Kobresia_kansuensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3000,4700,4250,Strict,N,N,N,Y,Y,10,10,35,150
Kobresia_kansuensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3000,4700,4250,Strict,N,N,N,Y,Y,12.5,10,192,250
Kobresia_kansuensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,4700,4250,Strict,N,N,N,Y,N,15,15,36,150
Kobresia_kansuensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,4700,4250,Strict,N,N,N,Y,Y,5.416666667,5,124,150
Kobresia_kansuensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,4700,4250,Strict,N,N,N,Y,Y,10.20833333,10,58,150
Kobresia_macrantha,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2500,4800,4250,Generalist,N,N,N,Y,Y,5,5,2,100
Kobresia_macrantha,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2500,4800,4250,Generalist,N,N,N,Y,Y,10,10,8,200
Kobresia_myosuroides,Southern_Alps,Mondoni,Population_133,45.83269,6.866233,1880,3250,1880,Strict,N,N,N,Y,N,30,30,0,39
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,N,N,N,3,5,39,232
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,N,Y,Y,9,10,1,68
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,N,Y,Y,17,15,1,93
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,N,Y,Y,25,25,4,61
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,Warm,Y,Y,9,10,84,91
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,Warm,Y,Y,17,15,37,93
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,Warm,Y,Y,25,25,34,84
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,Y,Y,Y,9,10,26,94
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,Y,Y,Y,17,15,43,72
Kobresia_myosuroides,Cantabrian_Mountains,Pascual,Population_460,43.019775,-5.955487,1700,2800,1700,Strict,N,N,Y,Y,Y,25,25,42,65
Kobresia_myosuroides,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1500,4500,4250,Generalist,N,N,N,Y,Y,5,5,0,50
Kobresia_myosuroides,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,1500,4500,4250,Generalist,N,N,N,Y,Y,10,10,3,100
Kobresia_myosuroides,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,1500,4500,4250,Generalist,N,N,N,Y,N,15,15,6,150
Kobresia_myosuroides,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,1500,4500,4250,Generalist,N,N,N,Y,Y,5.416666667,5,6,150
Kobresia_myosuroides,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,1500,4500,4250,Generalist,N,N,N,Y,Y,10.20833333,10,12,150
Kobresia_pygmaea,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3100,5600,4250,Strict,N,N,N,Y,Y,5,5,1,100
Kobresia_pygmaea,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3100,5600,4250,Strict,N,N,N,Y,Y,10,10,1,100
Kobresia_pygmaea,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3100,5600,4250,Strict,N,N,N,Y,N,15,15,0,150
Kobresia_pygmaea,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3100,5600,4250,Strict,N,N,N,Y,Y,5.416666667,5,62,150
Kobresia_pygmaea,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3100,5600,4250,Strict,N,N,N,Y,Y,10.20833333,10,2,150
Kobresia_setschwanensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2300,4300,4250,Generalist,N,N,N,Y,Y,12.5,10,34,150
Kobresia_tibetica,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2500,4600,4250,Generalist,N,N,N,Y,Y,5,5,1,100
Kobresia_tibetica,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2500,4600,4250,Generalist,N,N,N,Y,Y,10,10,1,100
Kobresia_tibetica,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2500,4600,4250,Generalist,N,N,N,Y,N,15,15,5,150
Kobresia_tibetica,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2500,4600,4250,Generalist,N,N,N,Y,Y,5.416666667,5,35,150
Kobresia_tibetica,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2500,4600,4250,Generalist,N,N,N,Y,Y,10.20833333,10,7,150
Koeleria_litvinowii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,5200,4250,Strict,N,N,N,Y,N,15,15,78,150
Koeleria_litvinowii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,5200,4250,Strict,N,N,N,Y,Y,5.416666667,5,60,150
Koeleria_litvinowii,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3000,5200,4250,Strict,N,N,N,Y,Y,10.20833333,10,45,150
Kunzea_muelleri,Australian_Alps,Venn,Population_368,-36.455887,148.263612,1300,1860,1750,Strict,N,N,N,Y,N,8.5,10,0,10
Kunzea_muelleri,Australian_Alps,Venn,Population_368,-36.455887,148.263612,1300,1860,1750,Strict,N,N,N,Y,N,13.7,15,3,30
Kunzea_muelleri,Australian_Alps,Venn,Population_368,-36.455887,148.263612,1300,1860,1750,Strict,N,N,N,Y,N,18.4,20,0,10
Kunzea_muelleri,Australian_Alps,Venn,Population_368,-36.455887,148.263612,1300,1860,1750,Strict,N,N,N,Y,N,22.5,20,4,20
Kunzea_muelleri,Australian_Alps,Venn,Population_368,-36.455887,148.263612,1300,1860,1750,Strict,N,N,N,Y,N,26.7,25,0,10
Kunzea_muelleri,Australian_Alps,Venn,Population_368,-36.455887,148.263612,1300,1860,1750,Strict,N,N,N,Y,N,30.88,30,0,10
Lagotis_brachystachya,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3200,4500,4250,Strict,N,N,N,Y,N,15,15,86,150
Lagotis_brachystachya,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3200,4500,4250,Strict,N,N,N,Y,Y,5.416666667,5,14,150
Lagotis_brachystachya,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3200,4500,4250,Strict,N,N,N,Y,Y,10.20833333,10,14,150
Lancea_tibetica,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4500,4250,Generalist,N,N,N,Y,Y,5,5,2,100
Lancea_tibetica,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4500,4250,Generalist,N,N,N,Y,Y,10,10,1,100
Lancea_tibetica,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2000,4500,4250,Generalist,N,N,N,Y,Y,12.5,10,64,150
Lancea_tibetica,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2000,4500,4250,Generalist,N,N,N,Y,N,15,15,0,150
Lancea_tibetica,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2000,4500,4250,Generalist,N,N,N,Y,Y,5.416666667,5,45,150
Lancea_tibetica,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2000,4500,4250,Generalist,N,N,N,Y,Y,10.20833333,10,1,150
Laretia_acaulis,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,2000,3500,2600,Strict,N,N,N,Y,Y,7.5,5,0,55
Laretia_acaulis,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,2000,3500,2600,Strict,N,N,Y,Y,Y,7.5,5,10,135
Laretia_acaulis,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,2000,3500,2600,Strict,N,N,Y,Y,Y,15,15,10,75
Laretia_acaulis,Central_Andes,Cavieres,Population_469,-33.3352,-70.279283,2000,3500,2600,Strict,N,N,Y,Y,Y,20,20,18,100
Leibnitzia_nepalensis,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,3200,4600,4250,Strict,N,N,N,Y,Y,12.5,10,119,150
Leibnitzia_nepalensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3200,4600,4250,Strict,N,N,N,Y,N,15,15,120,150
Leibnitzia_nepalensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3200,4600,4250,Strict,N,N,N,Y,Y,5.416666667,5,132,150
Leibnitzia_nepalensis,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,3200,4600,4250,Strict,N,N,N,Y,Y,10.20833333,10,25,150
Leontodon_hispidus,Southern_Alps,Tudela,Population_12,45.83269,6.866233,0,4810,1880,Generalist,N,N,N,N,N,0,0,0,60
Leontodon_hispidus,Southern_Alps,Tudela,Population_12,45.83269,6.866233,0,4810,1880,Generalist,N,N,N,Y,Y,10,10,5,60
Leontodon_hispidus,Southern_Alps,Tudela,Population_12,45.83269,6.866233,0,4810,1880,Generalist,N,N,N,Y,Y,20,20,37,60
Leontodon_hispidus,Southern_Alps,Tudela,Population_12,45.83269,6.866233,0,4810,1880,Generalist,N,N,Y,Y,Y,10,10,116,120
Leontodon_hispidus,Southern_Alps,Tudela,Population_12,45.83269,6.866233,0,4810,1880,Generalist,N,N,Y,Y,Y,20,20,60,60
Leontodon_hispidus,Southern_Alps,Tudela,Population_12,45.83269,6.866233,0,4810,1880,Generalist,N,Y,N,Y,Y,20,20,55,60
Leontodon_hispidus,Caucasus,Rosbakh,Population_530,43.27,41.41,0,2900,2100,Generalist,N,N,N,Y,Y,6.666666667,5,12,35
Leontodon_hispidus,Caucasus,Rosbakh,Population_530,43.27,41.41,0,2900,2100,Generalist,N,N,N,Y,Y,10.66666667,10,36,55
Leontodon_hispidus,Caucasus,Rosbakh,Population_530,43.27,41.41,0,2900,2100,Generalist,N,N,N,Y,Y,14.66666667,15,45,45
Leontodon_hispidus,Caucasus,Rosbakh,Population_530,43.27,41.41,0,2900,2100,Generalist,N,N,N,Y,Y,18.66666667,20,49,49
Leontodon_hispidus,Caucasus,Rosbakh,Population_530,43.27,41.41,0,2900,2100,Generalist,N,N,N,Y,Y,22.66666667,25,48,48
Leontopodium_nanum,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2100,5000,4250,Generalist,N,N,N,Y,Y,12.5,10,123,150
Leontopodium_nivale,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,N,N,0,0,0,60
Leontopodium_nivale,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,10,10,2,60
Leontopodium_nivale,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,N,Y,Y,20,20,59,60
Leontopodium_nivale,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,Y,Y,Y,10,10,60,60
Leontopodium_nivale,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,N,Y,Y,Y,20,20,60,60
Leontopodium_nivale,Southern_Alps,Tudela,Population_12,45.83269,6.866233,1390,3250,1880,Strict,N,Y,N,Y,Y,20,20,60,60
Leontopodium_ochroleucum,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2200,5000,4250,Generalist,N,N,N,Y,Y,12.5,10,129,150
Leontopodium_souliei,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,2700,4500,4250,Generalist,N,N,N,Y,Y,12.5,10,147,150
Leontopodium_souliei,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2700,4500,4250,Generalist,N,N,N,Y,N,15,15,139,150
Leontopodium_souliei,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2700,4500,4250,Generalist,N,N,N,Y,Y,5.416666667,5,129,150
Leontopodium_souliei,Qinghai-Tibet_Plateau,Liu,Population_529,35.85,102,2700,4500,4250,Generalist,N,N,N,Y,Y,10.20833333,10,134,150
Lepidium_apetalum,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,400,4800,4250,Generalist,N,N,N,Y,Y,5,5,83,150
Lepidium_apetalum,Qinghai-Tibet_Plateau,Bu,Population_529,35.85,102,400,4800,4250,Generalist,N,N,N,Y,Y,10,10,144,150
